ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Key,Version,IsLatest,Changes,Owner,Name,X,Y,Population,MajorityReligion,DefenseStrength,HitPoints,MaxHitPoints,IsCapital,IsPuppet,IsOccupied,IsCoastal,FoodStored,FoodPerTurn,ProductionStored,ProductionPerTurn,GoldPerTurn,SciencePerTurn,CulturePerTurn,FaithPerTurn,TourismPerTurn,HappinessDelta,RazingTurns,ResistanceTurns,BuildingCount,WonderCount,GreatWorkCount,CurrentProduction,ProductionTurnsLeft
1,0,{},1761648691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",The Ottomans,Istanbul,6,11,1,,9,258,258,1,0,0,1,0,4,0,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,15
2,0,{},1761648697,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",Venice,Venice,40,10,1,,13,258,258,1,0,0,1,0,3,0,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,12
3,0,{},1761648697,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",Indonesia,Jakarta,30,10,1,,15,258,258,1,0,0,0,0,2,0,6,5,6,1,0,0.0,10,0,0,0,1,0,Monument,10
4,0,{},1761648697,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",Korea,Seoul,19,10,1,,15,258,258,1,0,0,0,0,3,0,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,12
5,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Ormus,9,18,1,,13,258,258,1,0,0,1,0,3,0,4,6,6,1,0,0.0,0,0,0,0,1,0,Monument,15
6,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Dublin,25,5,1,,15,258,258,1,0,0,0,0,1,0,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,10
7,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Marrakech,34,19,1,,13,258,258,1,0,0,1,0,3,0,4,8,6,1,0,0.0,0,0,0,0,1,0,Monument,15
8,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Sofia,48,4,1,,13,258,258,1,0,0,1,0,3,0,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,15
9,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Lhasa,11,24,1,,13,258,258,1,0,0,1,0,4,0,4,7,6,1,0,0.0,0,0,0,0,1,0,Monument,15
10,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Okilis,13,29,1,,13,258,258,1,0,0,1,0,3,0,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,15
11,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Nippur,21,3,1,,15,258,258,1,0,0,0,0,1,0,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,10
12,0,{},1761648697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,1,0,"[""HappinessDelta"",""ResistanceTurns"",""HitPoints"",""ProductionPerTurn"",""TourismPerTurn"",""RazingTurns"",""ProductionStored"",""GreatWorkCount"",""BuildingCount"",""Owner"",""Population"",""IsCoastal"",""CurrentProduction"",""Player0"",""Player2"",""ProductionTurnsLeft"",""MaxHitPoints"",""FaithPerTurn"",""FoodStored"",""Player3"",""Player1"",""SciencePerTurn"",""IsOccupied"",""IsCapital"",""WonderCount"",""Y"",""X"",""Name"",""CulturePerTurn"",""DefenseStrength"",""GoldPerTurn"",""FoodPerTurn"",""IsPuppet""]",City-States,Geneva,4,4,1,,13,258,258,1,0,0,1,0,2,0,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,10
13,1,{},1761648705,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,1,,9,258,258,1,0,0,1,4,4,4,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,14
14,1,{},1761648705,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Venice,40,10,1,,13,258,258,1,0,0,1,3,3,5,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,11
15,1,{},1761648711,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,3,0,"[""DefenseStrength""]",Venice,Venice,40,10,1,,9,258,258,1,0,0,1,3,3,5,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,11
16,1,{},1761648711,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""DefenseStrength""]",Indonesia,Jakarta,30,10,1,,11,258,258,1,0,0,0,2,2,6,6,5,6,1,0,0.0,10,0,0,0,1,0,Monument,9
17,1,{},1761648711,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""DefenseStrength""]",Korea,Seoul,19,10,1,,11,258,258,1,0,0,0,3,3,5,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,11
18,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Ormus,9,18,1,,13,258,258,1,0,0,1,3,3,4,4,6,6,1,0,0.0,0,0,0,0,1,0,Monument,14
19,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Dublin,25,5,1,,15,258,258,1,0,0,0,1,1,6,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,9
20,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,1,,13,258,258,1,0,0,1,3,3,4,4,8,6,1,0,0.0,0,0,0,0,1,0,Monument,14
21,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Sofia,48,4,1,,13,258,258,1,0,0,1,3,3,4,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,14
22,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Lhasa,11,24,1,,13,258,258,1,0,0,1,4,4,4,4,7,6,1,0,0.0,0,0,0,0,1,0,Monument,14
23,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Okilis,13,29,1,,13,258,258,1,0,0,1,3,3,4,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,14
24,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Nippur,21,3,1,,15,258,258,1,0,0,0,1,1,6,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,9
25,1,{},1761648711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,2,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Geneva,4,4,1,,13,258,258,1,0,0,1,2,2,6,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,9
26,2,{},1761648719,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,1,,9,258,258,1,0,0,1,9,4,8,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,13
27,2,{},1761648719,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Venice,40,10,1,,9,258,258,1,0,0,1,7,3,10,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,10
28,2,{},1761648725,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,3,0,"[""ProductionPerTurn"",""ProductionStored"",""ProductionTurnsLeft"",""FoodStored"",""FoodPerTurn""]",Indonesia,Jakarta,30,10,1,,11,258,258,1,0,0,0,4,3,12,5,5,6,1,0,0.0,10,0,0,0,1,0,Monument,10
29,2,{},1761648725,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Seoul,19,10,1,,11,258,258,1,0,0,0,7,3,10,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,10
30,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Ormus,9,18,1,,13,258,258,1,0,0,1,6,3,8,4,6,6,1,0,0.0,0,0,0,0,1,0,Monument,13
31,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Dublin,25,5,1,,15,258,258,1,0,0,0,2,1,12,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,8
32,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,1,,13,258,258,1,0,0,1,6,3,8,4,8,6,1,0,0.0,0,0,0,0,1,0,Monument,13
33,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Sofia,48,4,1,,13,258,258,1,0,0,1,6,3,8,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,13
34,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Lhasa,11,24,1,,13,258,258,1,0,0,1,8,4,8,4,7,6,1,0,0.0,0,0,0,0,1,0,Monument,13
35,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Okilis,13,29,1,,13,258,258,1,0,0,1,6,3,8,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,13
36,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Nippur,21,3,1,,15,258,258,1,0,0,0,2,1,12,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,8
37,2,{},1761648725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,3,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Geneva,4,4,1,,13,258,258,1,0,0,1,4,2,12,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,8
38,3,{},1761648730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,1,,9,258,258,1,0,0,1,14,4,12,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,12
39,3,{},1761648730,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Venice,40,10,1,,9,258,258,1,0,0,1,10,3,15,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,9
40,3,{},1761648737,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Jakarta,30,10,1,,11,258,258,1,0,0,0,8,3,17,5,5,6,1,0,0.0,10,0,0,0,1,0,Monument,9
41,3,{},1761648737,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Seoul,19,10,1,,11,258,258,1,0,0,0,10,3,15,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,9
42,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Ormus,9,18,1,,13,258,258,1,0,0,1,9,3,12,4,6,6,1,0,0.0,0,0,0,0,1,0,Monument,12
43,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Dublin,25,5,1,,15,258,258,1,0,0,0,3,1,18,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,7
44,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,1,,13,258,258,1,0,0,1,9,3,12,4,8,6,1,0,0.0,0,0,0,0,1,0,Monument,12
45,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Sofia,48,4,1,,13,258,258,1,0,0,1,9,3,12,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,12
46,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Lhasa,11,24,1,,13,258,258,1,0,0,1,12,4,12,4,7,6,1,0,0.0,0,0,0,0,1,0,Monument,12
47,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Okilis,13,29,1,,13,258,258,1,0,0,1,9,3,12,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,12
48,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Nippur,21,3,1,,15,258,258,1,0,0,0,3,1,18,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,7
49,3,{},1761648737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,4,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Geneva,4,4,1,,13,258,258,1,0,0,1,6,2,18,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,7
50,4,{},1761648748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,5,0,"[""HitPoints"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""FoodPerTurn""]",The Ottomans,Istanbul,6,11,2,,9,266,266,1,0,0,1,4,6,16,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,11
51,4,{},1761648748,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,6,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Venice,Venice,40,10,1,,9,258,258,1,0,0,1,14,3,20,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,8
52,4,{},1761648754,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Indonesia,Jakarta,30,10,1,,11,258,258,1,0,0,0,12,3,22,5,5,6,1,0,0.0,10,0,0,0,1,0,Monument,8
53,4,{},1761648754,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",Korea,Seoul,19,10,1,,11,258,258,1,0,0,0,14,3,20,5,7,6,1,0,0.0,10,0,0,0,1,0,Monument,8
54,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Ormus,9,18,1,,13,258,258,1,0,0,1,12,3,16,4,6,6,1,0,0.0,0,0,0,0,1,0,Monument,11
55,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Dublin,25,5,1,,15,258,258,1,0,0,0,4,1,24,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,6
56,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Marrakech,34,19,1,,13,258,258,1,0,0,1,12,3,16,4,8,6,1,0,0.0,0,0,0,0,1,0,Monument,11
57,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Sofia,48,4,1,,13,258,258,1,0,0,1,12,3,16,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,11
58,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,5,0,"[""HitPoints"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored""]",City-States,Lhasa,11,24,2,,13,266,266,1,0,0,1,1,4,16,4,7,6,1,0,0.0,0,0,0,0,1,0,Monument,11
59,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Okilis,13,29,1,,13,258,258,1,0,0,1,12,3,16,4,5,6,1,0,0.0,0,0,0,0,1,0,Monument,11
60,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Nippur,21,3,1,,15,258,258,1,0,0,0,4,1,24,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,6
61,4,{},1761648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,5,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",City-States,Geneva,4,4,1,,13,258,258,1,0,0,1,8,2,24,6,5,6,1,0,0.0,0,0,0,0,1,0,Monument,6
62,5,{},1761648761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,6,0,"[""ProductionStored"",""ProductionTurnsLeft"",""FoodStored""]",The Ottomans,Istanbul,6,11,2,,9,266,266,1,0,0,1,12,6,20,4,5,6,1,0,0.0,10,0,0,0,1,0,Monument,10
63,5,{},1761648761,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,7,0,"[""HitPoints"",""ProductionPerTurn"",""ProductionStored"",""Population"",""ProductionTurnsLeft"",""MaxHitPoints"",""FoodStored"",""SciencePerTurn"",""GoldPerTurn""]",Venice,Venice,40,10,3,,9,274,274,1,0,0,1,3,3,25,7,8,7,1,0,0.0,10,0,0,0,1,0,Monument,5
